FeatureCode,DateCode,Measurement,Units,Value,Gender,Working Pattern
S12000006,2017-Q3,Count,People,49200,All,Full Time
S12000027,2018-Q1,95% Lower Confidence Limit,Percentage Of People Employed,28.5,All,Part Time
S12000008,2015-Q4,Count,People,41200,All,Full Time
S12000042,2012-Q1,Count,People,22200,All,Part Time
S12000008,2015-Q3,Count,People,40700,All,Full Time
S12000027,2017-Q4,95% Lower Confidence Limit,Percentage Of People Employed,25.7,All,Part Time
S12000006,2017-Q1,95% Lower Confidence Limit,Percentage Of People Employed,24.4,All,Part Time
S12000045,2016-Q1,Ratio,Percentage Of People Employed,28.2,All,Part Time
S12000006,2004-Q4,95% Lower Confidence Limit,Percentage Of People Employed,24.9,All,Part Time
S12000006,2018-Q1,95% Lower Confidence Limit,Percentage Of People Employed,25,All,Part Time
S12000045,2010-Q1,Ratio,Percentage Of People Employed,28.1,All,Part Time
S12000027,2009-Q2,95% Lower Confidence Limit,Percentage Of People Employed,23,All,Part Time
S12000008,2014-Q3,95% Lower Confidence Limit,Percentage Of People Employed,67.9,All,Full Time
S12000045,2015-Q2,Ratio,Percentage Of People Employed,28.6,All,Part Time
S12000027,2007-Q3,95% Lower Confidence Limit,Percentage Of People Employed,22,All,Part Time
S12000042,2016-Q2,95% Upper Confidence Limit,Percentage Of People Employed,32.5,All,Part Time
S12000045,2017-Q2,Ratio,Percentage Of People Employed,28.4,All,Part Time
S12000006,2007-Q4,95% Lower Confidence Limit,Percentage Of People Employed,26.2,All,Part Time
S12000021,2013-Q3,Count,People,38600,All,Full Time
S12000006,2010-Q3,Ratio,Percentage Of People Employed,31.1,All,Part Time
S12000006,2005-Q3,Ratio,Percentage Of People Employed,27.5,All,Part Time
S12000045,2013-Q1,Ratio,Percentage Of People Employed,26.2,All,Part Time
S12000042,2018-Q3,Ratio,Percentage Of People Employed,68.6,All,Full Time
S12000006,2006-Q3,Ratio,Percentage Of People Employed,28.6,All,Part Time
S12000045,2015-Q1,Ratio,Percentage Of People Employed,29.3,All,Part Time
S12000006,2016-Q2,95% Lower Confidence Limit,Percentage Of People Employed,27,All,Part Time
S12000042,2011-Q3,Ratio,Percentage Of People Employed,65.3,All,Full Time
S12000028,2011-Q1,Ratio,Percentage Of People Employed,71.7,All,Full Time
S12000006,2010-Q4,95% Lower Confidence Limit,Percentage Of People Employed,27.5,All,Part Time
S12000045,2009-Q1,Ratio,Percentage Of People Employed,25.4,All,Part Time
S12000006,2011-Q4,95% Lower Confidence Limit,Percentage Of People Employed,28.1,All,Part Time
S12000045,2012-Q1,Ratio,Percentage Of People Employed,28.7,All,Part Time
S12000042,2014-Q3,Ratio,Percentage Of People Employed,68.3,All,Full Time
S12000045,2015-Q3,95% Lower Confidence Limit,Percentage Of People Employed,65.7,All,Full Time
S12000045,2017-Q3,95% Lower Confidence Limit,Percentage Of People Employed,67.2,All,Full Time
S12000006,2018-Q3,Count,People,47500,All,Full Time
S12000045,2014-Q4,95% Lower Confidence Limit,Percentage Of People Employed,70.1,All,Full Time
S12000021,2014-Q1,Count,People,39600,All,Full Time
S12000027,2016-Q1,95% Lower Confidence Limit,Percentage Of People Employed,21.5,All,Part Time
S12000027,2005-Q2,95% Upper Confidence Limit,Percentage Of People Employed,77.3,All,Full Time
S12000006,2009-Q4,Count,People,49500,All,Full Time
S12000042,2011-Q1,Count,People,22500,All,Part Time
S12000006,2018-Q2,95% Upper Confidence Limit,Percentage Of People Employed,76.8,All,Full Time
S12000021,2018-Q1,95% Upper Confidence Limit,Percentage Of People Employed,75.5,All,Full Time
S12000006,2010-Q4,Count,People,47800,All,Full Time
S12000045,2015-Q4,95% Lower Confidence Limit,Percentage Of People Employed,66.6,All,Full Time
S12000006,2018-Q2,95% Upper Confidence Limit,Percentage Of People Employed,30.2,All,Part Time
S12000042,2010-Q3,Ratio,Percentage Of People Employed,71.7,All,Full Time
S12000006,2019-Q2,95% Lower Confidence Limit,Percentage Of People Employed,66,All,Full Time
S12000045,2011-Q4,95% Lower Confidence Limit,Percentage Of People Employed,68,All,Full Time
S12000042,2016-Q3,95% Upper Confidence Limit,Percentage Of People Employed,75,All,Full Time
S12000045,2010-Q4,95% Lower Confidence Limit,Percentage Of People Employed,68.8,All,Full Time
S12000006,2018-Q2,Ratio,Percentage Of People Employed,26.6,All,Part Time
S12000042,2005-Q2,Count,People,18600,All,Part Time
S12000008,2012-Q3,95% Upper Confidence Limit,Percentage Of People Employed,28.1,All,Part Time
S12000021,2016-Q2,Count,People,42000,All,Full Time
S12000027,2004-Q4,95% Lower Confidence Limit,Percentage Of People Employed,25.8,All,Part Time
S12000045,2017-Q4,95% Lower Confidence Limit,Percentage Of People Employed,69.6,All,Full Time
S12000021,2004-Q4,95% Upper Confidence Limit,Percentage Of People Employed,77.7,All,Full Time
S12000006,2005-Q4,Count,People,51100,All,Full Time
S12000006,2007-Q4,Count,People,50000,All,Full Time
S12000006,2006-Q4,Count,People,51800,All,Full Time
S12000045,2012-Q4,95% Lower Confidence Limit,Percentage Of People Employed,70.7,All,Full Time
S12000027,2015-Q4,95% Lower Confidence Limit,Percentage Of People Employed,20.2,All,Part Time
S12000008,2017-Q3,Count,People,41500,All,Full Time
S12000021,2012-Q1,Count,People,40100,All,Full Time
S12000006,2018-Q3,Count,People,18900,All,Part Time
S12000045,2012-Q2,Ratio,Percentage Of People Employed,28.1,All,Part Time
S12000045,2011-Q2,Ratio,Percentage Of People Employed,26.5,All,Part Time
S12000006,2013-Q3,Count,People,42200,All,Full Time
S12000042,2005-Q1,Count,People,17900,All,Part Time
S12000006,2008-Q4,Count,People,49800,All,Full Time
S12000008,2012-Q2,95% Lower Confidence Limit,Percentage Of People Employed,20.6,All,Part Time
S12000045,2013-Q4,95% Lower Confidence Limit,Percentage Of People Employed,69.3,All,Full Time
S12000006,2008-Q2,95% Upper Confidence Limit,Percentage Of People Employed,32,All,Part Time
S12000027,2006-Q2,95% Upper Confidence Limit,Percentage Of People Employed,77.6,All,Full Time
S12000027,2005-Q2,95% Lower Confidence Limit,Percentage Of People Employed,22.7,All,Part Time
S12000006,2014-Q4,Count,People,43100,All,Full Time
S12000021,2014-Q3,Count,People,43200,All,Full Time
S12000045,2016-Q3,95% Lower Confidence Limit,Percentage Of People Employed,69.8,All,Full Time
S12000006,2012-Q1,Count,People,20500,All,Part Time
S12000045,2009-Q4,95% Lower Confidence Limit,Percentage Of People Employed,69,All,Full Time
S12000028,2007-Q4,Ratio,Percentage Of People Employed,74.9,All,Full Time
S12000045,2014-Q2,95% Lower Confidence Limit,Percentage Of People Employed,71,All,Full Time
S12000021,2012-Q2,Count,People,39800,All,Full Time
S12000027,2010-Q3,95% Lower Confidence Limit,Percentage Of People Employed,25.3,All,Part Time
S12000027,2009-Q3,95% Lower Confidence Limit,Percentage Of People Employed,24.8,All,Part Time
S12000021,2015-Q4,95% Upper Confidence Limit,Percentage Of People Employed,78.3,All,Full Time
S12000006,2007-Q1,Count,People,50700,All,Full Time
S12000008,2005-Q3,Count,People,40000,All,Full Time
S12000006,2008-Q1,Count,People,50900,All,Full Time
S12000045,2006-Q2,95% Lower Confidence Limit,Percentage Of People Employed,69.2,All,Full Time
S12000042,2011-Q4,95% Lower Confidence Limit,Percentage Of People Employed,62.8,All,Full Time
S12000006,2005-Q1,Count,People,51100,All,Full Time
S12000045,2013-Q2,95% Lower Confidence Limit,Percentage Of People Employed,69.6,All,Full Time
S12000006,2009-Q1,Count,People,49500,All,Full Time
S12000042,2009-Q3,Ratio,Percentage Of People Employed,72,All,Full Time
S12000028,2018-Q1,Ratio,Percentage Of People Employed,70.1,All,Full Time
S12000042,2018-Q2,95% Lower Confidence Limit,Percentage Of People Employed,66.4,All,Full Time
S12000008,2019-Q2,95% Lower Confidence Limit,Percentage Of People Employed,69.1,All,Full Time
S12000045,2007-Q2,95% Lower Confidence Limit,Percentage Of People Employed,72.1,All,Full Time
S12000006,2019-Q2,Ratio,Percentage Of People Employed,69.9,All,Full Time
S12000042,2018-Q2,95% Upper Confidence Limit,Percentage Of People Employed,73.8,All,Full Time
S12000027,2006-Q3,95% Lower Confidence Limit,Percentage Of People Employed,23,All,Part Time
S12000045,2009-Q2,95% Lower Confidence Limit,Percentage Of People Employed,69.4,All,Full Time
S12000006,2018-Q3,95% Lower Confidence Limit,Percentage Of People Employed,24.5,All,Part Time
S12000027,2005-Q3,95% Lower Confidence Limit,Percentage Of People Employed,22.6,All,Part Time
S12000028,2004-Q4,Ratio,Percentage Of People Employed,71.3,All,Full Time
S12000021,2016-Q4,95% Upper Confidence Limit,Percentage Of People Employed,75.4,All,Full Time
S12000006,2018-Q3,Ratio,Percentage Of People Employed,28.4,All,Part Time
S12000021,2008-Q1,95% Upper Confidence Limit,Percentage Of People Employed,28.8,All,Part Time
S12000021,2009-Q2,Count,People,45100,All,Full Time
S12000008,2007-Q3,Count,People,42000,All,Full Time
S12000006,2010-Q3,Count,People,48100,All,Full Time
S12000021,2006-Q3,Count,People,45900,All,Full Time
S12000027,2012-Q3,95% Lower Confidence Limit,Percentage Of People Employed,26.4,All,Part Time
S12000006,2014-Q2,Count,People,44100,All,Full Time
S12000027,2011-Q3,95% Lower Confidence Limit,Percentage Of People Employed,29.7,All,Part Time
S12000028,2016-Q4,Ratio,Percentage Of People Employed,71.6,All,Full Time
S12000045,2007-Q3,95% Lower Confidence Limit,Percentage Of People Employed,71.9,All,Full Time
S12000027,2016-Q3,95% Lower Confidence Limit,Percentage Of People Employed,21.8,All,Part Time
S12000045,2008-Q2,95% Lower Confidence Limit,Percentage Of People Employed,71.5,All,Full Time
S12000028,2014-Q3,95% Lower Confidence Limit,Percentage Of People Employed,27.6,All,Part Time
S12000008,2006-Q3,Count,People,40400,All,Full Time
S12000042,2012-Q3,Ratio,Percentage Of People Employed,64.9,All,Full Time
S12000045,2009-Q3,95% Lower Confidence Limit,Percentage Of People Employed,69.4,All,Full Time
S12000027,2016-Q2,95% Lower Confidence Limit,Percentage Of People Employed,21.3,All,Part Time
S12000045,2012-Q2,95% Lower Confidence Limit,Percentage Of People Employed,68.3,All,Full Time
S12000045,2008-Q3,95% Lower Confidence Limit,Percentage Of People Employed,71,All,Full Time
S12000045,2016-Q2,95% Lower Confidence Limit,Percentage Of People Employed,68.9,All,Full Time
S12000042,2016-Q2,95% Lower Confidence Limit,Percentage Of People Employed,25.1,All,Part Time
S12000008,2011-Q3,95% Upper Confidence Limit,Percentage Of People Employed,28.3,All,Part Time
S12000045,2010-Q3,95% Lower Confidence Limit,Percentage Of People Employed,69,All,Full Time
S12000008,2017-Q2,Count,People,40500,All,Full Time
S12000006,2006-Q3,Count,People,51800,All,Full Time
S12000006,2019-Q2,Count,People,46800,All,Full Time
S12000042,2009-Q1,Ratio,Percentage Of People Employed,71.2,All,Full Time
S12000042,2016-Q1,Count,People,18700,All,Part Time
S12000021,2019-Q2,95% Lower Confidence Limit,Percentage Of People Employed,68,All,Full Time
S12000008,2018-Q2,Ratio,Percentage Of People Employed,25,All,Part Time
S12000027,2006-Q2,95% Lower Confidence Limit,Percentage Of People Employed,22.4,All,Part Time
S12000021,2016-Q3,Count,People,39400,All,Full Time
S12000006,2018-Q4,Ratio,Percentage Of People Employed,29.2,All,Part Time
S12000042,2019-Q1,95% Lower Confidence Limit,Percentage Of People Employed,64.7,All,Full Time
S12000006,2018-Q3,Ratio,Percentage Of People Employed,71.4,All,Full Time
S12000006,2018-Q4,Count,People,19400,All,Part Time
S12000027,2007-Q2,95% Lower Confidence Limit,Percentage Of People Employed,24.8,All,Part Time
S12000045,2006-Q3,Ratio,Percentage Of People Employed,26.7,All,Part Time
S12000045,2016-Q2,Ratio,Percentage Of People Employed,27.2,All,Part Time
S12000045,2009-Q3,Ratio,Percentage Of People Employed,27.2,All,Part Time
S12000006,2005-Q3,95% Upper Confidence Limit,Percentage Of People Employed,75.3,All,Full Time
S12000028,2006-Q4,Ratio,Percentage Of People Employed,75.1,All,Full Time
S12000042,2013-Q1,Count,People,22200,All,Part Time
S12000006,2013-Q4,95% Lower Confidence Limit,Percentage Of People Employed,30.4,All,Part Time
S12000042,2014-Q1,Count,People,18900,All,Part Time
S12000027,2008-Q2,95% Lower Confidence Limit,Percentage Of People Employed,21.8,All,Part Time
S12000045,2005-Q3,Ratio,Percentage Of People Employed,26.6,All,Part Time
S12000021,2012-Q4,95% Upper Confidence Limit,Percentage Of People Employed,76.5,All,Full Time
S12000045,2008-Q4,Ratio,Percentage Of People Employed,24.5,All,Part Time
S12000006,2012-Q4,95% Lower Confidence Limit,Percentage Of People Employed,29.9,All,Part Time
S12000028,2006-Q4,95% Lower Confidence Limit,Percentage Of People Employed,22,All,Part Time
S12000042,2018-Q2,95% Lower Confidence Limit,Percentage Of People Employed,25.7,All,Part Time
S12000045,2010-Q3,Ratio,Percentage Of People Employed,27.5,All,Part Time
S12000006,2018-Q3,95% Upper Confidence Limit,Percentage Of People Employed,32.2,All,Part Time
S12000006,2017-Q2,95% Lower Confidence Limit,Percentage Of People Employed,26,All,Part Time
S12000021,2008-Q2,Count,People,44200,All,Full Time
S12000008,2010-Q2,Count,People,40700,All,Full Time
S12000021,2013-Q2,Count,People,38800,All,Full Time
S12000045,2005-Q2,95% Lower Confidence Limit,Percentage Of People Employed,71.3,All,Full Time
S12000045,2008-Q3,Ratio,Percentage Of People Employed,25.8,All,Part Time
S12000006,2007-Q2,Ratio,Percentage Of People Employed,29.8,All,Part Time
S12000027,2015-Q2,95% Lower Confidence Limit,Percentage Of People Employed,21.8,All,Part Time
S12000027,2017-Q2,95% Lower Confidence Limit,Percentage Of People Employed,26.2,All,Part Time
S12000006,2005-Q3,95% Lower Confidence Limit,Percentage Of People Employed,24.7,All,Part Time
S12000027,2010-Q2,95% Lower Confidence Limit,Percentage Of People Employed,23.7,All,Part Time
S12000045,2009-Q2,Ratio,Percentage Of People Employed,27.3,All,Part Time
S12000006,2018-Q4,95% Lower Confidence Limit,Percentage Of People Employed,25.2,All,Part Time
S12000006,2018-Q3,95% Upper Confidence Limit,Percentage Of People Employed,75.3,All,Full Time
S12000021,2014-Q4,95% Upper Confidence Limit,Percentage Of People Employed,73.6,All,Full Time
S12000042,2014-Q2,95% Lower Confidence Limit,Percentage Of People Employed,28.3,All,Part Time
S12000045,2007-Q2,Ratio,Percentage Of People Employed,25.2,All,Part Time
S12000042,2019-Q1,Ratio,Percentage Of People Employed,68.5,All,Full Time
S12000045,2007-Q3,Ratio,Percentage Of People Employed,25.3,All,Part Time
S12000045,2008-Q2,Ratio,Percentage Of People Employed,25.4,All,Part Time
S12000008,2016-Q4,Count,People,38300,All,Full Time
S12000045,2010-Q2,Ratio,Percentage Of People Employed,27.2,All,Part Time
S12000045,2004-Q4,95% Lower Confidence Limit,Percentage Of People Employed,71.3,All,Full Time
S12000006,2012-Q3,Count,People,21300,All,Part Time
S12000027,2006-Q1,95% Lower Confidence Limit,Percentage Of People Employed,22.3,All,Part Time
S12000008,2018-Q3,95% Upper Confidence Limit,Percentage Of People Employed,27.7,All,Part Time
S12000045,2017-Q1,95% Lower Confidence Limit,Percentage Of People Employed,67.6,All,Full Time
S12000027,2010-Q3,Count,People,3900,All,Part Time
S12000045,2018-Q1,95% Lower Confidence Limit,Percentage Of People Employed,69.6,All,Full Time
S12000008,2018-Q3,95% Lower Confidence Limit,Percentage Of People Employed,20.1,All,Part Time
S12000042,2008-Q1,Count,People,19300,All,Part Time
S12000027,2005-Q1,95% Lower Confidence Limit,Percentage Of People Employed,22.9,All,Part Time
S12000045,2008-Q4,95% Lower Confidence Limit,Percentage Of People Employed,72.4,All,Full Time
S12000045,2007-Q4,95% Lower Confidence Limit,Percentage Of People Employed,70.4,All,Full Time
S12000021,2005-Q1,95% Upper Confidence Limit,Percentage Of People Employed,26.7,All,Part Time
S12000021,2014-Q1,95% Upper Confidence Limit,Percentage Of People Employed,75.9,All,Full Time
S12000045,2009-Q4,95% Upper Confidence Limit,Percentage Of People Employed,75.8,All,Full Time
S12000006,2015-Q2,Count,People,23900,All,Part Time
S12000042,2016-Q1,95% Lower Confidence Limit,Percentage Of People Employed,66.6,All,Full Time
S12000006,2013-Q2,Count,People,23100,All,Part Time
S12000045,2006-Q4,95% Upper Confidence Limit,Percentage Of People Employed,76.9,All,Full Time
S12000027,2015-Q3,Count,People,3800,All,Part Time
S12000027,2011-Q3,Count,People,4500,All,Part Time
S12000006,2009-Q3,Count,People,20800,All,Part Time
S12000045,2015-Q1,95% Lower Confidence Limit,Percentage Of People Employed,66.8,All,Full Time
S12000008,2012-Q3,Count,People,39800,All,Full Time
S12000006,2017-Q2,Count,People,20200,All,Part Time
S12000027,2009-Q3,Count,People,3900,All,Part Time
S12000045,2005-Q2,95% Upper Confidence Limit,Percentage Of People Employed,76.7,All,Full Time
S12000023,2011-Q3,Ratio,Percentage Of People Employed,67.5,All,Full Time
S12000027,2010-Q4,95% Lower Confidence Limit,Percentage Of People Employed,28.4,All,Part Time
S12000045,2017-Q4,95% Upper Confidence Limit,Percentage Of People Employed,76.5,All,Full Time
S12000008,2005-Q3,95% Upper Confidence Limit,Percentage Of People Employed,27.7,All,Part Time
S12000006,2005-Q1,Ratio,Percentage Of People Employed,72.1,All,Full Time
S12000045,2011-Q4,95% Upper Confidence Limit,Percentage Of People Employed,75.2,All,Full Time
S12000027,2011-Q4,95% Lower Confidence Limit,Percentage Of People Employed,26.4,All,Part Time
S12000008,2014-Q2,Count,People,15000,All,Part Time
S12000008,2012-Q4,95% Lower Confidence Limit,Percentage Of People Employed,71.1,All,Full Time
S12000006,2010-Q1,Ratio,Percentage Of People Employed,69.7,All,Full Time
S12000008,2011-Q2,Ratio,Percentage Of People Employed,75.1,All,Full Time
S12000045,2005-Q3,95% Lower Confidence Limit,Percentage Of People Employed,70.7,All,Full Time
S12000006,2010-Q3,Count,People,21800,All,Part Time
S12000042,2014-Q1,Ratio,Percentage Of People Employed,67.5,All,Full Time
S12000045,2016-Q1,95% Lower Confidence Limit,Percentage Of People Employed,68.1,All,Full Time
S12000042,2015-Q1,95% Lower Confidence Limit,Percentage Of People Employed,70.3,All,Full Time
